,element,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes_x,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,web_name,element_type,team,minutes_y,name,strength
8501,198,7,2,True,2021-02-03T19:30:00Z,1,2,22,68,0,0,0,2,0,0,0,0,0,0,0,7,4.2,6.7,16.0,2.7,53,-18413,270472,1491,19904,Klich,3,Leeds,2103,Everton,3
8502,198,6,3,True,2021-02-08T20:00:00Z,2,0,23,90,0,0,1,0,0,0,0,0,0,0,0,14,13.4,30.8,0.0,4.4,53,-15544,255357,1359,16903,Klich,3,Leeds,2103,Crystal Palace,3
8503,198,1,1,False,2021-02-14T16:30:00Z,4,2,24,45,0,0,0,3,0,0,0,0,0,0,0,2,0.0,1.5,3.0,0.2,53,-15089,239710,2349,17438,Klich,3,Leeds,2103,Arsenal,4
8504,198,20,2,False,2021-02-19T20:00:00Z,1,0,25,80,0,0,0,1,0,0,0,0,0,0,0,7,2.0,1.8,6.0,1.0,52,-4590,236523,4885,9475,Klich,3,Leeds,2103,Wolves,3
8505,198,16,1,True,2021-02-23T18:00:00Z,3,0,25,58,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.8,0.0,0.3,52,-4590,236523,4885,9475,Klich,3,Leeds,2103,Southampton,3
8506,198,2,1,True,2021-02-27T17:30:00Z,0,1,26,90,0,0,0,1,0,0,0,1,0,0,0,2,4.4,18.1,13.0,3.6,52,-18728,217095,736,19464,Klich,3,Leeds,2103,Aston Villa,3
8507,198,19,1,False,2021-03-08T20:00:00Z,2,0,27,45,0,0,0,2,0,0,0,0,0,0,0,1,4.2,12.3,2.0,1.9,52,-4119,213960,646,4765,Klich,3,Leeds,2103,West Ham,4
8508,198,5,1,True,2021-03-13T12:30:00Z,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,52,-3134,210928,1115,4249,Klich,3,Leeds,2103,Chelsea,4
8509,198,8,1,False,2021-03-19T20:00:00Z,1,2,29,13,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,1.0,0.1,52,1923,214067,4534,2611,Klich,3,Leeds,2103,Fulham,3
8510,198,15,1,True,2021-04-03T14:00:00Z,2,1,30,9,0,0,0,0,0,0,0,0,0,0,0,3,1.2,10.3,0.0,1.2,52,-6780,206319,362,7142,Klich,3,Leeds,2103,Sheffield Utd,2
8511,199,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2009,0,0,Forshaw,3,Leeds,0,Liverpool,4
8512,199,8,0,True,2020-09-19T14:00:00Z,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-721,1293,33,754,Forshaw,3,Leeds,0,Fulham,3
8513,199,15,0,False,2020-09-27T11:00:00Z,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-360,978,37,397,Forshaw,3,Leeds,0,Sheffield Utd,2
8514,199,12,0,True,2020-10-03T16:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-151,836,8,159,Forshaw,3,Leeds,0,Man City,5
8515,199,20,0,True,2020-10-19T19:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-107,732,15,122,Forshaw,3,Leeds,0,Wolves,3
8516,199,2,0,False,2020-10-23T19:00:00Z,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-44,695,26,70,Forshaw,3,Leeds,0,Aston Villa,3
8517,199,9,0,True,2020-11-02T20:00:00Z,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-48,649,5,53,Forshaw,3,Leeds,0,Leicester,4
8518,199,6,0,False,2020-11-07T15:00:00Z,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-20,640,14,34,Forshaw,3,Leeds,0,Crystal Palace,3
8519,199,1,0,True,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-15,617,36,51,Forshaw,3,Leeds,0,Arsenal,4
8520,199,7,0,False,2020-11-28T17:30:00Z,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-16,602,16,32,Forshaw,3,Leeds,0,Everton,3
8521,199,5,0,False,2020-12-05T20:00:00Z,3,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,30,642,63,33,Forshaw,3,Leeds,0,Chelsea,4
8522,199,19,0,True,2020-12-11T20:00:00Z,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-43,597,28,71,Forshaw,3,Leeds,0,West Ham,4
8523,199,14,0,True,2020-12-16T18:00:00Z,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-15,579,11,26,Forshaw,3,Leeds,0,Newcastle,2
8524,199,13,0,False,2020-12-20T16:30:00Z,6,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3,580,8,11,Forshaw,3,Leeds,0,Man Utd,4
8525,199,4,0,True,2020-12-27T12:00:00Z,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,0,582,13,13,Forshaw,3,Leeds,0,Burnley,2
8526,199,18,0,False,2020-12-29T18:00:00Z,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2,582,8,10,Forshaw,3,Leeds,0,West Brom,2
8527,199,17,0,False,2021-01-02T12:30:00Z,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3,581,7,10,Forshaw,3,Leeds,0,Spurs,4
8528,199,3,0,True,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,569,6,10,Forshaw,3,Leeds,0,Brighton,3
8529,199,14,0,False,2021-01-26T18:00:00Z,1,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,8,580,23,15,Forshaw,3,Leeds,0,Newcastle,2
8530,199,9,0,False,2021-01-31T14:00:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-4,576,11,15,Forshaw,3,Leeds,0,Leicester,4
8531,199,7,0,True,2021-02-03T19:30:00Z,1,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-7,569,5,12,Forshaw,3,Leeds,0,Everton,3
8532,199,6,0,True,2021-02-08T20:00:00Z,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,5,574,18,13,Forshaw,3,Leeds,0,Crystal Palace,3
8533,199,1,0,False,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,3,580,19,16,Forshaw,3,Leeds,0,Arsenal,4
8534,199,20,0,False,2021-02-19T20:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,7,587,20,13,Forshaw,3,Leeds,0,Wolves,3
8535,199,16,0,True,2021-02-23T18:00:00Z,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,7,587,20,13,Forshaw,3,Leeds,0,Southampton,3
8536,199,2,0,True,2021-02-27T17:30:00Z,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,36,630,72,36,Forshaw,3,Leeds,0,Aston Villa,3
8537,199,19,0,False,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-13,617,37,50,Forshaw,3,Leeds,0,West Ham,4
8538,199,5,0,True,2021-03-13T12:30:00Z,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,52,676,99,47,Forshaw,3,Leeds,0,Chelsea,4
8539,199,8,0,False,2021-03-19T20:00:00Z,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-47,627,28,75,Forshaw,3,Leeds,0,Fulham,3
8540,199,15,0,True,2021-04-03T14:00:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,7,638,30,23,Forshaw,3,Leeds,0,Sheffield Utd,2
8541,200,11,3,False,2020-09-12T16:30:00Z,4,3,1,90,0,1,0,4,0,0,0,0,0,0,0,21,23.2,1.3,2.0,2.7,45,0,256415,0,0,Dallas,2,Leeds,2690,Liverpool,4
8542,200,8,1,True,2020-09-19T14:00:00Z,4,3,2,90,0,0,0,3,0,0,0,0,0,0,0,18,21.2,3.7,4.0,2.9,45,58951,358887,92240,33289,Dallas,2,Leeds,2690,Fulham,3
8543,200,15,6,False,2020-09-27T11:00:00Z,0,1,3,90,0,0,1,0,0,0,0,0,0,0,0,22,16.2,19.3,32.0,6.8,45,-24854,336050,32459,57313,Dallas,2,Leeds,2690,Sheffield Utd,2
8544,200,12,1,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,11,22.8,12.2,33.0,6.8,45,6112,349548,37346,31234,Dallas,2,Leeds,2690,Man City,5
8545,200,20,2,True,2020-10-19T19:00:00Z,0,1,5,90,0,0,0,1,0,0,0,0,0,0,0,14,19.0,3.8,0.0,2.3,45,50072,409451,92669,42597,Dallas,2,Leeds,2690,Wolves,3
8546,200,2,6,False,2020-10-23T19:00:00Z,0,3,6,90,0,0,1,0,0,0,0,0,0,0,0,24,19.8,13.3,18.0,5.1,45,-2536,406653,25860,28396,Dallas,2,Leeds,2690,Aston Villa,3
8547,200,9,6,True,2020-11-02T20:00:00Z,1,4,7,80,1,0,0,3,0,0,0,1,0,0,0,21,39.0,5.4,9.0,5.3,45,20364,432496,31896,11532,Dallas,2,Leeds,2690,Leicester,4
8548,200,6,0,False,2020-11-07T15:00:00Z,4,1,8,90,0,0,0,4,0,0,0,0,0,0,0,11,7.4,3.7,6.0,1.7,45,22375,459111,35971,13596,Dallas,2,Leeds,2690,Crystal Palace,3
8549,200,1,5,True,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,1,0,0,0,23,13.8,19.6,29.0,6.2,45,-20364,435682,15343,35707,Dallas,2,Leeds,2690,Arsenal,4
8550,200,7,8,False,2020-11-28T17:30:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,2,32,16.4,38.3,2.0,5.7,45,2568,442509,17718,15150,Dallas,2,Leeds,2690,Everton,3
8551,200,5,1,False,2020-12-05T20:00:00Z,3,1,11,90,0,0,0,3,0,0,0,0,0,0,0,8,8.8,2.5,5.0,1.6,45,55225,502752,66891,11666,Dallas,2,Leeds,2690,Chelsea,4
8552,200,19,1,True,2020-12-11T20:00:00Z,1,2,12,90,0,0,0,2,0,0,0,0,0,0,0,19,17.6,14.3,0.0,3.2,46,45533,553806,58754,13221,Dallas,2,Leeds,2690,West Ham,4
8553,200,14,7,True,2020-12-16T18:00:00Z,5,2,13,90,1,0,0,2,0,0,0,0,0,0,0,29,46.0,10.6,54.0,11.1,46,10561,564237,29566,19005,Dallas,2,Leeds,2690,Newcastle,2
8554,200,13,5,False,2020-12-20T16:30:00Z,6,2,14,90,1,0,0,6,0,0,0,0,0,0,0,26,45.2,6.5,29.0,8.1,46,48925,615705,61216,12291,Dallas,2,Leeds,2690,Man Utd,4
8555,200,4,6,True,2020-12-27T12:00:00Z,1,0,15,90,0,0,1,0,0,0,0,0,0,0,0,23,11.8,0.9,3.0,1.6,47,230950,860685,243808,12858,Dallas,2,Leeds,2690,Burnley,2
8556,200,18,12,False,2020-12-29T18:00:00Z,0,5,16,90,0,1,1,0,0,0,0,0,0,0,3,38,31.2,29.3,12.0,7.3,47,146112,1008716,160150,14038,Dallas,2,Leeds,2690,West Brom,2
8557,200,17,1,False,2021-01-02T12:30:00Z,3,0,17,90,0,0,0,3,0,0,0,0,0,0,0,11,14.0,3.2,9.0,2.6,48,191087,1201195,223911,32824,Dallas,2,Leeds,2690,Spurs,4
8558,200,3,2,True,2021-01-16T15:00:00Z,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,13,8.2,3.1,2.0,1.3,48,-24687,1135672,93339,118026,Dallas,2,Leeds,2690,Brighton,3
8559,200,14,2,False,2021-01-26T18:00:00Z,1,2,20,90,0,0,0,1,0,0,0,0,0,0,0,8,5.0,15.6,20.0,4.1,48,-54777,1114103,48828,103605,Dallas,2,Leeds,2690,Newcastle,2
8560,200,9,7,False,2021-01-31T14:00:00Z,1,3,21,90,1,0,0,1,0,0,0,1,0,0,0,17,37.0,5.8,17.0,6.0,48,-90240,1024176,14265,104505,Dallas,2,Leeds,2690,Leicester,4
8561,200,7,1,True,2021-02-03T19:30:00Z,1,2,22,90,0,0,0,2,0,0,0,0,0,0,0,11,12.4,30.3,14.0,5.7,48,63157,1093005,80365,17208,Dallas,2,Leeds,2690,Everton,3
8562,200,6,12,True,2021-02-08T20:00:00Z,2,0,23,90,0,1,1,0,0,0,0,0,0,0,3,34,34.6,27.6,15.0,7.7,48,40797,1136910,71775,30978,Dallas,2,Leeds,2690,Crystal Palace,3
8563,200,1,-1,False,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,4,0,0,0,1,0,0,0,8,6.8,5.3,18.0,3.0,49,146898,1286800,182612,35714,Dallas,2,Leeds,2690,Arsenal,4
8564,200,20,2,False,2021-02-19T20:00:00Z,1,0,25,90,0,0,0,1,0,0,0,0,0,0,0,11,7.4,2.3,0.0,1.0,50,451580,1752844,485670,34090,Dallas,2,Leeds,2690,Wolves,3
8565,200,16,15,True,2021-02-23T18:00:00Z,3,0,25,90,1,0,1,0,0,0,0,0,0,0,3,38,49.8,11.6,17.0,7.8,50,451580,1752844,485670,34090,Dallas,2,Leeds,2690,Southampton,3
8566,200,2,2,True,2021-02-27T17:30:00Z,0,1,26,90,0,0,0,1,0,0,0,0,0,0,0,15,6.8,5.9,4.0,1.7,50,-56913,1680662,125395,182308,Dallas,2,Leeds,2690,Aston Villa,3
8567,200,19,1,False,2021-03-08T20:00:00Z,2,0,27,90,0,0,0,2,0,0,0,0,0,0,0,14,20.8,30.1,8.0,5.9,50,45954,1749787,82100,36146,Dallas,2,Leeds,2690,West Ham,4
8568,200,5,6,True,2021-03-13T12:30:00Z,0,0,28,90,0,0,1,0,0,0,0,0,0,0,0,23,8.4,11.6,0.0,2.0,50,11067,1762919,62564,51497,Dallas,2,Leeds,2690,Chelsea,4
8569,200,8,2,False,2021-03-19T20:00:00Z,1,2,29,90,0,0,0,1,0,0,0,0,0,0,0,10,16.2,6.3,8.0,3.1,51,297031,2229746,308310,11279,Dallas,2,Leeds,2690,Fulham,3
8570,200,15,2,True,2021-04-03T14:00:00Z,2,1,30,90,0,0,0,1,0,0,0,0,0,0,0,13,6.2,14.5,16.0,3.7,51,7247,2076554,53106,45859,Dallas,2,Leeds,2690,Sheffield Utd,2
8571,201,11,0,False,2020-09-12T16:30:00Z,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,44238,0,0,Alioski,2,Leeds,1793,Liverpool,4
8572,201,8,1,True,2020-09-19T14:00:00Z,4,3,2,20,0,0,0,0,0,0,0,0,0,0,0,3,5.4,1.2,19.0,2.6,45,-7209,40659,2193,9402,Alioski,2,Leeds,1793,Fulham,3
8573,201,15,1,False,2020-09-27T11:00:00Z,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,44,-5507,36694,2516,8023,Alioski,2,Leeds,1793,Sheffield Utd,2
8574,201,12,1,True,2020-10-03T16:30:00Z,1,1,4,45,0,0,0,1,0,0,0,0,0,0,0,3,2.8,0.9,4.0,0.8,44,-3981,33241,1210,5191,Alioski,2,Leeds,1793,Man City,5
8575,201,20,0,True,2020-10-19T19:00:00Z,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2453,31424,1857,4310,Alioski,2,Leeds,1793,Wolves,3
8576,201,2,7,False,2020-10-23T19:00:00Z,0,3,6,90,0,0,1,0,0,0,0,0,0,0,1,28,15.0,36.1,13.0,6.4,44,-2104,29546,812,2916,Alioski,2,Leeds,1793,Aston Villa,3
8577,201,9,1,True,2020-11-02T20:00:00Z,1,4,7,9,0,0,0,1,0,0,0,0,0,0,0,7,2.0,10.5,10.0,2.3,44,4064,34846,5539,1475,Alioski,2,Leeds,1793,Leicester,4
8578,201,6,0,False,2020-11-07T15:00:00Z,4,1,8,90,0,0,0,4,0,0,0,0,0,0,0,9,18.2,6.0,11.0,3.5,44,-1068,33575,1358,2426,Alioski,2,Leeds,1793,Crystal Palace,3
8579,201,1,9,True,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,3,29,23.0,26.8,7.0,5.7,44,-3117,30341,701,3818,Alioski,2,Leeds,1793,Arsenal,4
8580,201,7,6,False,2020-11-28T17:30:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,18,14.6,20.3,6.0,4.1,44,3409,34851,4772,1363,Alioski,2,Leeds,1793,Everton,3
8581,201,5,1,False,2020-12-05T20:00:00Z,3,1,11,68,0,0,0,2,0,0,0,0,0,0,0,8,6.6,1.3,2.0,1.0,44,9594,45772,11678,2084,Alioski,2,Leeds,1793,Chelsea,4
8582,201,19,0,True,2020-12-11T20:00:00Z,1,2,12,45,0,0,0,1,0,0,0,1,0,0,0,4,8.2,15.5,0.0,2.4,44,21118,68415,24654,3536,Alioski,2,Leeds,1793,West Ham,4
8583,201,14,8,True,2020-12-16T18:00:00Z,5,2,13,90,1,0,0,2,0,0,0,0,0,0,1,32,55.8,34.1,21.0,11.1,44,3682,71532,9830,6148,Alioski,2,Leeds,1793,Newcastle,2
8584,201,13,-1,False,2020-12-20T16:30:00Z,6,2,14,90,0,0,0,6,0,0,0,0,0,0,0,11,6.2,4.3,30.0,4.1,44,32787,106920,36433,3646,Alioski,2,Leeds,1793,Man Utd,4
8585,201,4,6,True,2020-12-27T12:00:00Z,1,0,15,90,0,0,1,0,0,0,0,0,0,0,0,26,15.0,11.5,2.0,2.9,44,30244,139211,40498,10254,Alioski,2,Leeds,1793,Burnley,2
8586,201,18,12,False,2020-12-29T18:00:00Z,0,5,16,90,1,0,1,0,0,0,0,1,0,0,1,31,41.4,6.8,17.0,6.5,44,22629,162304,29170,6541,Alioski,2,Leeds,1793,West Brom,2
8587,201,17,1,False,2021-01-02T12:30:00Z,3,0,17,63,0,0,0,3,0,0,0,0,0,0,0,7,0.0,15.5,5.0,1.9,45,67731,231544,82017,14286,Alioski,2,Leeds,1793,Spurs,4
8588,201,3,2,True,2021-01-16T15:00:00Z,0,1,19,66,0,0,0,1,0,0,0,0,0,0,0,11,10.4,6.3,2.0,1.9,45,3216,237067,34485,31269,Alioski,2,Leeds,1793,Brighton,3
8589,201,14,0,False,2021-01-26T18:00:00Z,1,2,20,55,0,0,0,0,0,0,0,1,0,0,0,4,3.6,0.8,0.0,0.4,45,-11297,230595,19949,31246,Alioski,2,Leeds,1793,Newcastle,2
8590,201,9,2,False,2021-01-31T14:00:00Z,1,3,21,90,0,0,0,1,0,0,0,0,0,0,0,7,17.4,0.8,0.0,1.8,45,-28514,201921,4380,32894,Alioski,2,Leeds,1793,Leicester,4
8591,201,7,1,True,2021-02-03T19:30:00Z,1,2,22,77,0,0,0,2,0,0,0,0,0,0,0,10,0.2,13.6,1.0,1.5,45,-9152,193483,4340,13492,Alioski,2,Leeds,1793,Everton,3
8592,201,6,6,True,2021-02-08T20:00:00Z,2,0,23,90,0,0,1,0,0,0,0,0,0,0,0,26,23.8,30.7,4.0,5.9,44,-9268,184780,6638,15906,Alioski,2,Leeds,1793,Crystal Palace,3
8593,201,1,-1,False,2021-02-14T16:30:00Z,4,2,24,52,0,0,0,4,0,0,0,0,0,0,0,5,4.2,10.8,0.0,1.5,44,-1933,182746,13695,15628,Alioski,2,Leeds,1793,Arsenal,4
8594,201,20,1,False,2021-02-19T20:00:00Z,1,0,25,9,0,0,0,0,0,0,0,0,0,0,0,3,2.2,10.3,0.0,1.3,44,10742,194888,23611,12869,Alioski,2,Leeds,1793,Wolves,3
8595,201,16,1,True,2021-02-23T18:00:00Z,3,0,25,31,0,0,0,0,0,0,0,0,0,0,0,3,6.2,10.5,0.0,1.7,44,10742,194888,23611,12869,Alioski,2,Leeds,1793,Southampton,3
8596,201,2,1,True,2021-02-27T17:30:00Z,0,1,26,37,0,0,0,0,0,0,0,0,0,0,0,3,1.8,0.8,2.0,0.5,44,-30971,162406,4880,35851,Alioski,2,Leeds,1793,Aston Villa,3
8597,201,19,1,False,2021-03-08T20:00:00Z,2,0,27,45,0,0,0,0,0,0,0,0,0,0,0,12,15.0,39.7,2.0,5.7,44,-8617,155695,1802,10419,Alioski,2,Leeds,1793,West Ham,4
8598,201,5,5,True,2021-03-13T12:30:00Z,0,0,28,90,0,0,1,0,0,0,0,1,0,0,0,15,5.6,1.5,8.0,1.5,43,-5545,150452,3813,9358,Alioski,2,Leeds,1793,Chelsea,4
8599,201,8,2,False,2021-03-19T20:00:00Z,1,2,29,90,0,0,0,1,0,0,0,0,0,0,0,6,15.0,1.5,31.0,4.8,43,8475,161649,12720,4245,Alioski,2,Leeds,1793,Fulham,3
8600,201,15,2,True,2021-04-03T14:00:00Z,2,1,30,90,0,0,0,1,0,0,0,0,0,0,0,9,10.0,15.4,58.0,8.3,43,-1927,157956,6576,8503,Alioski,2,Leeds,1793,Sheffield Utd,2
8601,202,11,7,False,2020-09-12T16:30:00Z,4,3,1,61,1,0,0,3,0,0,0,0,0,0,1,28,40.0,0.5,27.0,6.8,55,0,226666,0,0,Bamford,4,Leeds,2499,Liverpool,4
8602,202,8,14,True,2020-09-19T14:00:00Z,4,3,2,69,1,2,0,3,0,0,0,0,0,0,2,45,50.4,11.9,21.0,8.3,56,364945,752960,429720,64775,Bamford,4,Leeds,2499,Fulham,3
8603,202,15,8,False,2020-09-27T11:00:00Z,0,1,3,90,1,0,1,0,0,0,0,0,0,0,2,29,34.6,12.4,44.0,9.1,57,542839,1408294,668971,126132,Bamford,4,Leeds,2499,Sheffield Utd,2
8604,202,12,1,True,2020-10-03T16:30:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,-2,5.2,0.9,74.0,8.0,58,307756,1753114,413623,105867,Bamford,4,Leeds,2499,Man City,5
8605,202,20,2,True,2020-10-19T19:00:00Z,0,1,5,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,4.0,27.0,3.1,58,58061,1833951,255988,197927,Bamford,4,Leeds,2499,Wolves,3
8606,202,2,17,False,2020-10-23T19:00:00Z,0,3,6,90,3,0,1,0,0,0,0,0,0,0,3,74,96.4,22.2,118.0,23.7,58,-71449,1771278,108971,180420,Bamford,4,Leeds,2499,Aston Villa,3
8607,202,9,2,True,2020-11-02T20:00:00Z,1,4,7,90,0,0,0,4,0,0,0,0,0,0,0,-5,14.0,2.2,63.0,7.9,59,496839,2324156,520755,23916,Bamford,4,Leeds,2499,Leicester,4
8608,202,6,7,False,2020-11-07T15:00:00Z,4,1,8,90,1,0,0,4,0,0,0,0,0,0,1,28,32.6,2.8,27.0,6.2,60,130325,2453122,221902,91577,Bamford,4,Leeds,2499,Crystal Palace,3
8609,202,1,2,True,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,-1,8.2,1.8,68.0,7.8,61,189837,2670112,297123,107286,Bamford,4,Leeds,2499,Arsenal,4
8610,202,7,2,False,2020-11-28T17:30:00Z,0,1,10,90,0,0,1,0,0,0,0,0,0,0,0,0,1.0,24.3,69.0,9.4,61,2181,2680255,114636,112455,Bamford,4,Leeds,2499,Everton,3
8611,202,5,8,False,2020-12-05T20:00:00Z,3,1,11,90,1,0,0,3,0,0,0,0,0,0,2,29,41.0,0.7,30.0,7.2,61,-55858,2621988,128708,184566,Bamford,4,Leeds,2499,Chelsea,4
8612,202,19,5,True,2020-12-11T20:00:00Z,1,2,12,73,0,1,0,1,0,0,0,0,0,0,0,14,2.2,2.3,29.0,3.4,62,279128,2950528,320628,41500,Bamford,4,Leeds,2499,West Ham,4
8613,202,14,6,True,2020-12-16T18:00:00Z,5,2,13,83,1,0,0,2,0,0,0,0,0,0,0,29,42.8,13.1,77.0,13.3,63,156769,3114787,191883,35114,Bamford,4,Leeds,2499,Newcastle,2
8614,202,13,2,False,2020-12-20T16:30:00Z,6,2,14,90,0,0,0,6,0,0,0,0,0,0,0,1,3.0,0.5,29.0,3.3,63,95233,3209689,152936,57703,Bamford,4,Leeds,2499,Man Utd,4
8615,202,4,8,True,2020-12-27T12:00:00Z,1,0,15,90,1,0,1,0,0,0,0,0,0,0,2,30,33.2,1.3,27.0,6.2,64,235305,3473089,302641,67336,Bamford,4,Leeds,2499,Burnley,2
8616,202,18,8,False,2020-12-29T18:00:00Z,0,5,16,90,0,2,1,0,0,0,0,0,0,0,0,27,23.6,11.3,62.0,9.7,65,212034,3694809,238759,26725,Bamford,4,Leeds,2499,West Brom,2
8617,202,17,2,False,2021-01-02T12:30:00Z,3,0,17,90,0,0,0,3,0,0,0,0,0,0,0,-3,5.4,1.1,70.0,7.7,66,132400,3834706,198440,66040,Bamford,4,Leeds,2499,Spurs,4
8618,202,3,2,True,2021-01-16T15:00:00Z,0,1,19,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,10.3,8.0,1.8,66,130650,3782343,342408,211758,Bamford,4,Leeds,2499,Brighton,3
8619,202,14,1,False,2021-01-26T18:00:00Z,1,2,20,59,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,8.0,0.6,67,79187,3958798,268105,188918,Bamford,4,Leeds,2499,Newcastle,2
8620,202,9,15,False,2021-01-31T14:00:00Z,1,3,21,90,1,2,0,1,0,0,0,0,0,0,3,56,74.2,35.3,56.0,16.6,66,-254226,3704188,69430,323656,Bamford,4,Leeds,2499,Leicester,4
8621,202,7,5,True,2021-02-03T19:30:00Z,1,2,22,90,0,1,0,2,0,0,0,0,0,0,0,17,22.0,32.3,42.0,9.6,66,25166,3739508,159428,134262,Bamford,4,Leeds,2499,Everton,3
8622,202,6,6,True,2021-02-08T20:00:00Z,2,0,23,90,1,0,1,0,0,0,0,0,0,0,0,27,39.4,2.0,63.0,10.4,67,201881,3961280,246632,44751,Bamford,4,Leeds,2499,Crystal Palace,3
8623,202,1,2,False,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,4,0,0,0,0,0,0,0,6,5.8,11.3,23.0,4.0,68,194310,4153819,288633,94323,Bamford,4,Leeds,2499,Arsenal,4
8624,202,20,2,False,2021-02-19T20:00:00Z,1,0,25,90,0,0,0,1,0,0,0,0,0,0,0,5,4.4,4.8,38.0,4.7,69,520289,4714323,552561,32272,Bamford,4,Leeds,2499,Wolves,3
8625,202,16,6,True,2021-02-23T18:00:00Z,3,0,25,90,1,0,1,0,0,0,0,0,0,0,0,29,45.8,11.0,30.0,8.7,69,520289,4714323,552561,32272,Bamford,4,Leeds,2499,Southampton,3
